LSM9DS0 WHO_AM_I's returned: 0x49D4
Should be 0x49D4

SGCanScience>Time:15153|Press:843|LM35:51|NTC:516|GyrX:-162|GyrY:14|GyrZ:23|AccX:389|AccY:1304|AccZ:-492|MagX:-7289|MagY:-4691|MagZ:-1885|
SGCanScience>Time:15298|Press:841|LM35:51|NTC:516|GyrX:-135|GyrY:-47|GyrZ:-15|AccX:375|AccY:1310|AccZ:-470|MagX:-7302|MagY:-4795|MagZ:-2235|
SGCanScience>Time:15441|Press:835|LM35:47|NTC:523|GyrX:-113|GyrY:-62|GyrZ:-124|AccX:368|AccY:1297|AccZ:-441|MagX:-7279|MagY:-4852|MagZ:-1724|
SGCanScience>Time:15587|Press:840|LM35:54|NTC:518|GyrX:-58|GyrY:-72|GyrZ:-67|AccX:320|AccY:1267|AccZ:-425|MagX:-7181|MagY:-4955|MagZ:-1696|
SGCanScience>Time:15732|Press:835|LM35:54|NTC:520|GyrX:-56|GyrY:-49|GyrZ:-48|AccX:341|AccY:1346|AccZ:-418|MagX:-7183|MagY:-4948|MagZ:-1696|
SGCanScience>Time:15876|Press:841|LM35:51|NTC:516|GyrX:239|GyrY:-64|GyrZ:79|AccX:345|AccY:1347|AccZ:-493|MagX:-7197|MagY:-4861|MagZ:-1807|
SGCanScience>Time:16019|Press:838|LM35:54|NTC:522|GyrX:-154|GyrY:-75|GyrZ:44|AccX:291|AccY:1394|AccZ:-522|MagX:-7157|MagY:-4877|MagZ:-1868|
SGCanScience>Time:16164|Press:838|LM35:52|NTC:523|GyrX:98|GyrY:-112|GyrZ:102|AccX:370|AccY:1298|AccZ:-489|MagX:-7158|MagY:-4838|MagZ:-1864|
SGCanScience>Time:16308|Press:839|LM35:55|NTC:516|GyrX:-84|GyrY:-89|GyrZ:159|AccX:377|AccY:1234|AccZ:-511|MagX:-7129|MagY:-4776|MagZ:-1980|
SGCanScience>Time:16451|Press:841|LM35:55|NTC:516|GyrX:92|GyrY:2|GyrZ:66|AccX:372|AccY:1248|AccZ:-496|MagX:-7167|MagY:-4828|MagZ:-1858|
SGCanScience>Time:16594|Press:835|LM35:50|NTC:516|GyrX:-132|GyrY:-18|GyrZ:79|AccX:358|AccY:1256|AccZ:-463|MagX:-7246|MagY:-4781|MagZ:-1811|
SGCanScience>Time:16738|Press:841|LM35:51|NTC:516|GyrX:-87|GyrY:-155|GyrZ:-8|AccX:331|AccY:1281|AccZ:-410|MagX:-7155|MagY:-4881|MagZ:-1798|
SGCanScience>Time:16883|Press:839|LM35:46|NTC:521|GyrX:103|GyrY:0|GyrZ:-22|AccX:416|AccY:1274|AccZ:-486|MagX:-7221|MagY:-4835|MagZ:-1784|
SGCanScience>Time:17025|Press:844|LM35:51|NTC:517|GyrX:113|GyrY:-26|GyrZ:-2|AccX:401|AccY:1225|AccZ:-464|MagX:-7258|MagY:-4783|MagZ:-1750|
SGCanScience>Time:17170|Press:835|LM35:46|NTC:517|GyrX:151|GyrY:-56|GyrZ:-6|AccX:441|AccY:1326|AccZ:-532|MagX:-7259|MagY:-4759|MagZ:-1857|
SGCanScience>Time:17313|Press:840|LM35:51|NTC:516|GyrX:325|GyrY:-61|GyrZ:-84|AccX:401|AccY:1301|AccZ:-553|MagX:-7181|MagY:-4650|MagZ:-1912|
